leaf,count
"('i06', 'e04', 'c5', 'p32', 'l1')",3976
"('i22', 'e05', 'c5', 'p35', 'l3')",3976
"('i38', 'e10', 'c1', 'p05', 'l2')",3976
"('i02', 'e01', 'c1', 'p29', 'l3')",3975
"('i02', 'e09', 'c1', 'p21', 'l3')",3975
"('i14', 'e08', 'c5', 'p29', 'l3')",3975
"('i06', 'e10', 'c5', 'p23', 'l1')",3975
"('i38', 'e01', 'c1', 'p11', 'l3')",3974
"('i38', 'e08', 'c1', 'p16', 'l2')",3974
"('i34', 'e04', 'c5', 'p10', 'l3')",3974
"('i38', 'e10', 'c1', 'p15', 'l1')",3974
"('i02', 'e01', 'c1', 'p21', 'l3')",3973
"('i06', 'e10', 'c5', 'p22', 'l1')",3972
"('i34', 'e03', 'c5', 'p16', 'l3')",3972
"('i06', 'e11', 'c5', 'p28', 'l2')",3971
"('i46', 'e08', 'c1', 'p19', 'l3')",3971
"('i38', 'e10', 'c4', 'p19', 'l3')",3970
"('i14', 'e08', 'c5', 'p32', 'l3')",3969
"('i06', 'e10', 'c5', 'p17', 'l2')",3968
"('i02', 'e04', 'c1', 'p29', 'l3')",3967
"('i06', 'e01', 'c5', 'p06', 'l3')",3967
"('i06', 'e10', 'c5', 'p32', 'l1')",3966
"('i06', 'e10', 'c5', 'p08', 'l1')",3966
"('i06', 'e01', 'c5', 'p14', 'l3')",3965
"('i02', 'e08', 'c1', 'p01', 'l3')",3965
"('i06', 'e10', 'c5', 'p13', 'l2')",3964
"('i38', 'e10', 'c4', 'p03', 'l3')",3964
"('i02', 'e08', 'c1', 'p22', 'l3')",3964
"('i06', 'e10', 'c5', 'p02', 'l1')",3963
"('i38', 'e09', 'c1', 'p01', 'l2')",3962
"('i06', 'e10', 'c5', 'p12', 'l2')",3961
"('i38', 'e10', 'c4', 'p01', 'l3')",3961
"('i06', 'e10', 'c5', 'p33', 'l3')",3961
"('i38', 'e09', 'c1', 'p11', 'l2')",3960
"('i06', 'e04', 'c5', 'p25', 'l1')",3960
"('i38', 'e11', 'c4', 'p10', 'l2')",3959
"('i38', 'e10', 'c1', 'p12', 'l2')",3959
"('i38', 'e08', 'c1', 'p24', 'l2')",3958
"('i06', 'e10', 'c5', 'p24', 'l2')",3958
"('i06', 'e09', 'c5', 'p04', 'l2')",3958
"('i12', 'e08', 'c5', 'p13', 'l3')",3958
"('i38', 'e08', 'c1', 'p18', 'l2')",3958
"('i06', 'e04', 'c5', 'p28', 'l1')",3957
"('i06', 'e12', 'c5', 'p25', 'l3')",3956
"('i34', 'e08', 'c5', 'p03', 'l3')",3956
"('i17', 'e08', 'c5', 'p11', 'l3')",3956
"('i34', 'e08', 'c5', 'p35', 'l3')",3954
"('i38', 'e10', 'c1', 'p07', 'l1')",3954
"('i06', 'e01', 'c5', 'p22', 'l3')",3954
"('i34', 'e04', 'c5', 'p19', 'l3')",3952
"('i38', 'e10', 'c1', 'p17', 'l1')",3948
"('i17', 'e04', 'c5', 'p05', 'l3')",3947
"('i34', 'e08', 'c5', 'p15', 'l3')",3945
"('i17', 'e11', 'c5', 'p10', 'l3')",3942
"('i06', 'e10', 'c3', 'p19', 'l3')",3942
"('i34', 'e03', 'c5', 'p29', 'l3')",3942
"('i06', 'e10', 'c5', 'p29', 'l2')",3941
"('i06', 'e12', 'c5', 'p32', 'l3')",3941
"('i17', 'e04', 'c5', 'p15', 'l3')",3938
"('i06', 'e01', 'c5', 'p09', 'l3')",3936
"('i14', 'e08', 'c5', 'p14', 'l3')",3933
"('i46', 'e11', 'c1', 'p19', 'l3')",3933
"('i46', 'e01', 'c4', 'p35', 'l3')",3932
"('i38', 'e10', 'c1', 'p31', 'l3')",3932
"('i38', 'e10', 'c1', 'p21', 'l1')",3930
"('i06', 'e01', 'c5', 'p23', 'l3')",3930
"('i02', 'e09', 'c1', 'p07', 'l3')",3930
"('i17', 'e08', 'c5', 'p17', 'l3')",3929
"('i38', 'e01', 'c1', 'p07', 'l3')",3928
"('i06', 'e09', 'c5', 'p06', 'l2')",3928
"('i17', 'e04', 'c5', 'p16', 'l3')",3927
"('i38', 'e08', 'c1', 'p04', 'l2')",3926
"('i14', 'e08', 'c5', 'p13', 'l3')",3926
"('i14', 'e08', 'c5', 'p18', 'l3')",3926
"('i02', 'e01', 'c1', 'p18', 'l3')",3926
"('i06', 'e10', 'c5', 'p18', 'l2')",3925
"('i34', 'e03', 'c5', 'p04', 'l3')",3925
"('i38', 'e10', 'c1', 'p16', 'l2')",3924
"('i02', 'e04', 'c1', 'p12', 'l3')",3922
"('i17', 'e01', 'c5', 'p19', 'l3')",3920
"('i06', 'e01', 'c5', 'p02', 'l3')",3919
"('i06', 'e08', 'c5', 'p26', 'l2')",3919
"('i38', 'e10', 'c1', 'p05', 'l1')",3919
"('i06', 'e09', 'c5', 'p14', 'l2')",3918
"('i06', 'e09', 'c5', 'p22', 'l2')",3918
"('i14', 'e08', 'c5', 'p06', 'l3')",3917
"('i02', 'e08', 'c1', 'p08', 'l3')",3917
"('i07', 'e12', 'c5', 'p35', 'l3')",3917
"('i02', 'e04', 'c1', 'p16', 'l3')",3915
"('i38', 'e01', 'c1', 'p21', 'l3')",3914
"('i14', 'e04', 'c5', 'p19', 'l3')",3914
"('i38', 'e09', 'c1', 'p07', 'l2')",3914
"('i34', 'e03', 'c5', 'p24', 'l3')",3914
"('i38', 'e04', 'c1', 'p13', 'l1')",3914
"('i17', 'e04', 'c5', 'p12', 'l3')",3913
"('i38', 'e10', 'c1', 'p26', 'l3')",3912
"('i17', 'e01', 'c5', 'p01', 'l3')",3912
"('i06', 'e09', 'c5', 'p09', 'l2')",3910
"('i14', 'e08', 'c5', 'p04', 'l3')",3910
"('i38', 'e08', 'c1', 'p08', 'l2')",3910
"('i34', 'e03', 'c5', 'p07', 'l3')",3910
"('i34', 'e08', 'c5', 'p01', 'l3')",3909
"('i38', 'e04', 'c1', 'p01', 'l1')",3909
"('i38', 'e01', 'c1', 'p17', 'l3')",3906
"('i38', 'e10', 'c1', 'p12', 'l1')",3906
"('i38', 'e09', 'c1', 'p21', 'l2')",3906
"('i38', 'e12', 'c1', 'p19', 'l3')",3905
"('i05', 'e08', 'c1', 'p35', 'l3')",3904
"('i02', 'e08', 'c1', 'p23', 'l3')",3903
"('i38', 'e10', 'c4', 'p03', 'l4')",3903
"('i46', 'e09', 'c4', 'p35', 'l3')",3902
"('i06', 'e10', 'c3', 'p10', 'l3')",3902
"('i06', 'e12', 'c5', 'p20', 'l3')",3901
"('i02', 'e08', 'c1', 'p24', 'l3')",3901
"('i17', 'e04', 'c5', 'p07', 'l3')",3900
"('i38', 'e08', 'c1', 'p09', 'l2')",3900
"('i38', 'e10', 'c4', 'p19', 'l4')",3899
"('i06', 'e01', 'c5', 'p08', 'l3')",3898
"('i38', 'e09', 'c1', 'p15', 'l2')",3898
"('i34', 'e03', 'c5', 'p18', 'l3')",3897
"('i14', 'e11', 'c5', 'p19', 'l3')",3897
"('i06', 'e11', 'c5', 'p20', 'l2')",3896
"('i34', 'e01', 'c5', 'p19', 'l3')",3896
"('i38', 'e01', 'c1', 'p15', 'l3')",3896
"('i34', 'e08', 'c5', 'p11', 'l3')",3895
"('i34', 'e08', 'c5', 'p21', 'l3')",3894
"('i38', 'e10', 'c1', 'p24', 'l2')",3892
"('i06', 'e01', 'c5', 'p32', 'l3')",3891
"('i17', 'e08', 'c5', 'p14', 'l3')",3890
"('i06', 'e10', 'c5', 'p28', 'l1')",3889
"('i02', 'e01', 'c1', 'p07', 'l3')",3888
"('i12', 'e04', 'c5', 'p10', 'l3')",3886
"('i38', 'e10', 'c1', 'p29', 'l2')",3883
"('i06', 'e10', 'c5', 'p25', 'l1')",3881
"('i38', 'e06', 'c1', 'p10', 'l3')",3881
"('i38', 'e09', 'c1', 'p17', 'l2')",3881
"('i34', 'e08', 'c5', 'p12', 'l3')",3880
"('i06', 'e10', 'c5', 'p04', 'l2')",3880
"('i17', 'e04', 'c5', 'p22', 'l3')",3880
"('i14', 'e08', 'c5', 'p12', 'l3')",3879
"('i38', 'e01', 'c1', 'p05', 'l3')",3879
"('i34', 'e04', 'c5', 'p35', 'l3')",3878
"('i02', 'e09', 'c1', 'p01', 'l3')",3877
"('i06', 'e09', 'c5', 'p23', 'l2')",3876
"('i17', 'e04', 'c5', 'p14', 'l3')",3875
"('i34', 'e08', 'c5', 'p17', 'l3')",3874
"('i38', 'e08', 'c1', 'p14', 'l2')",3874
"('i17', 'e04', 'c5', 'p18', 'l3')",3874
"('i38', 'e10', 'c1', 'p18', 'l2')",3873
"('i06', 'e04', 'c5', 'p20', 'l1')",3873
"('i02', 'e04', 'c1', 'p04', 'l3')",3872
"('i17', 'e08', 'c5', 'p05', 'l3')",3872
"('i38', 'e09', 'c1', 'p05', 'l2')",3871
"('i34', 'e09', 'c5', 'p19', 'l3')",3871
"('i06', 'e10', 'c5', 'p06', 'l2')",3870
"('i38', 'e10', 'c1', 'p16', 'l1')",3869
"('i06', 'e10', 'c5', 'p14', 'l2')",3869
"('i06', 'e09', 'c5', 'p02', 'l2')",3869
"('i38', 'e10', 'c4', 'p01', 'l4')",3868
"('i39', 'e04', 'c5', 'p19', 'l3')",3868
"('i17', 'e08', 'c5', 'p13', 'l3')",3868
"('i06', 'e10', 'c5', 'p30', 'l4')",3866
"('i38', 'e08', 'c1', 'p22', 'l2')",3866
"('i02', 'e09', 'c1', 'p18', 'l3')",3862
"('i34', 'e03', 'c5', 'p14', 'l3')",3860
"('i06', 'e01', 'c5', 'p28', 'l3')",3859
"('i17', 'e04', 'c5', 'p24', 'l3')",3859
"('i38', 'e10', 'c1', 'p02', 'l2')",3859
"('i06', 'e09', 'c5', 'p32', 'l2')",3858
"('i02', 'e04', 'c1', 'p21', 'l3')",3857
"('i34', 'e03', 'c5', 'p06', 'l3')",3854
"('i38', 'e04', 'c1', 'p03', 'l1')",3851
"('i38', 'e10', 'c4', 'p07', 'l3')",3851
"('i38', 'e07', 'c1', 'p10', 'l2')",3851
"('i38', 'e10', 'c1', 'p31', 'l4')",3851
"('i38', 'e10', 'c1', 'p04', 'l2')",3851
"('i38', 'e04', 'c1', 'p11', 'l1')",3851
"('i34', 'e08', 'c5', 'p05', 'l3')",3849
"('i17', 'e09', 'c5', 'p19', 'l3')",3849
"('i38', 'e10', 'c1', 'p26', 'l4')",3847
"('i02', 'e04', 'c1', 'p15', 'l3')",3845
"('i38', 'e09', 'c1', 'p12', 'l2')",3845
"('i02', 'e01', 'c1', 'p01', 'l3')",3842
"('i14', 'e08', 'c5', 'p22', 'l3')",3841
"('i01', 'e08', 'c1', 'p35', 'l3')",3841
"('i06', 'e10', 'c5', 'p23', 'l2')",3840
"('i34', 'e08', 'c5', 'p16', 'l3')",3840
"('i06', 'e01', 'c5', 'p25', 'l3')",3835
"('i38', 'e01', 'c1', 'p12', 'l3')",3832
"('i17', 'e04', 'c5', 'p04', 'l3')",3830
"('i16', 'e08', 'c5', 'p10', 'l3')",3829
"('i46', 'e04', 'c4', 'p35', 'l3')",3829
"('i05', 'e03', 'c1', 'p35', 'l3')",3828
"('i39', 'e04', 'c5', 'p10', 'l3')",3826
"('i38', 'e10', 'c4', 'p15', 'l3')",3825
"('i02', 'e04', 'c1', 'p17', 'l3')",3825
"('i06', 'e09', 'c5', 'p08', 'l2')",3821
"('i42', 'e05', 'c5', 'p19', 'l3')",3821
"('i02', 'e04', 'c1', 'p05', 'l3')",3821
"('i38', 'e06', 'c1', 'p19', 'l3')",3821
"('i38', 'e01', 'c1', 'p16', 'l3')",3819
"('i38', 'e08', 'c1', 'p06', 'l2')",3819
"('i38', 'e10', 'c4', 'p11', 'l3')",3817
"('i34', 'e08', 'c5', 'p13', 'l3')",3814
"('i38', 'e10', 'c1', 'p14', 'l2')",3814
"('i06', 'e10', 'c5', 'p09', 'l2')",3813
"('i38', 'e10', 'c1', 'p18', 'l1')",3811
"('i38', 'e10', 'c1', 'p09', 'l2')",3811
"('i38', 'e10', 'c1', 'p29', 'l1')",3810
"('i06', 'e10', 'c5', 'p22', 'l2')",3809
"('i02', 'e09', 'c1', 'p35', 'l3')",3807
"('i38', 'e11', 'c4', 'p03', 'l2')",3806
"('i38', 'e01', 'c1', 'p24', 'l3')",3805
"('i38', 'e01', 'c1', 'p29', 'l3')",3803
"('i38', 'e10', 'c1', 'p24', 'l1')",3803
"('i38', 'e09', 'c1', 'p24', 'l2')",3803
"('i38', 'e09', 'c1', 'p16', 'l2')",3802
"('i38', 'e04', 'c1', 'p07', 'l1')",3798
"('i34', 'e01', 'c5', 'p35', 'l3')",3795
"('i02', 'e01', 'c1', 'p35', 'l3')",3791
"('i12', 'e08', 'c5', 'p01', 'l3')",3790
"('i14', 'e08', 'c5', 'p23', 'l3')",3789
"('i06', 'e10', 'c3', 'p03', 'l3')",3788
"('i06', 'e10', 'c3', 'p01', 'l3')",3788
"('i34', 'e01', 'c5', 'p10', 'l3')",3787
"('i38', 'e10', 'c1', 'p08', 'l2')",3787
"('i13', 'e08', 'c5', 'p10', 'l3')",3786
"('i38', 'e09', 'c1', 'p29', 'l2')",3785
"('i05', 'e01', 'c1', 'p35', 'l3')",3785
"('i17', 'e08', 'c5', 'p29', 'l3')",3785
"('i34', 'e09', 'c5', 'p10', 'l3')",3784
"('i17', 'e08', 'c5', 'p12', 'l3')",3783
"('i12', 'e01', 'c5', 'p19', 'l3')",3782
"('i06', 'e10', 'c5', 'p02', 'l2')",3782
"('i17', 'e09', 'c5', 'p01', 'l3')",3780
"('i38', 'e11', 'c4', 'p01', 'l2')",3780
"('i06', 'e10', 'c3', 'p15', 'l3')",3779
"('i38', 'e11', 'c4', 'p19', 'l2')",3778
"('i02', 'e04', 'c1', 'p07', 'l3')",3777
"('i34', 'e03', 'c5', 'p22', 'l3')",3777
"('i16', 'e08', 'c5', 'p19', 'l3')",3775
"('i17', 'e04', 'c5', 'p35', 'l3')",3774
"('i34', 'e03', 'c5', 'p02', 'l3')",3774
"('i34', 'e03', 'c5', 'p23', 'l3')",3773
"('i38', 'e04', 'c1', 'p21', 'l1')",3772
"('i38', 'e08', 'c1', 'p23', 'l2')",3771
"('i38', 'e04', 'c1', 'p17', 'l1')",3768
"('i38', 'e10', 'c4', 'p21', 'l3')",3766
"('i06', 'e09', 'c5', 'p25', 'l2')",3765
"('i06', 'e10', 'c5', 'p20', 'l1')",3763
"('i38', 'e01', 'c1', 'p18', 'l3')",3762
"('i38', 'e10', 'c4', 'p07', 'l4')",3762
"('i46', 'e06', 'c1', 'p35', 'l3')",3758
"('i38', 'e10', 'c4', 'p05', 'l3')",3755
"('i34', 'e08', 'c5', 'p07', 'l3')",3755
"('i02', 'e04', 'c1', 'p14', 'l3')",3755
"('i38', 'e11', 'c1', 'p31', 'l2')",3751
"('i38', 'e10', 'c1', 'p02', 'l1')",3750
"('i34', 'e03', 'c5', 'p09', 'l3')",3750
"('i02', 'e01', 'c1', 'p23', 'l3')",3747
"('i38', 'e10', 'c1', 'p04', 'l1')",3745
"('i06', 'e10', 'c5', 'p08', 'l2')",3745
"('i38', 'e04', 'c1', 'p15', 'l1')",3741
"('i12', 'e04', 'c5', 'p13', 'l3')",3741
"('i02', 'e09', 'c1', 'p23', 'l3')",3738
"('i38', 'e01', 'c1', 'p04', 'l3')",3738
"('i06', 'e10', 'c3', 'p19', 'l4')",3738
"('i39', 'e04', 'c5', 'p21', 'l3')",3735
"('i02', 'e08', 'c1', 'p09', 'l3')",3734
"('i38', 'e08', 'c1', 'p32', 'l2')",3734
"('i06', 'e09', 'c5', 'p28', 'l2')",3734
"('i06', 'e11', 'c5', 'p31', 'l2')",3730
"('i38', 'e10', 'c1', 'p06', 'l2')",3729
"('i38', 'e09', 'c1', 'p18', 'l2')",3729
"('i34', 'e08', 'c5', 'p29', 'l3')",3728
"('i38', 'e10', 'c1', 'p09', 'l1')",3728
"('i05', 'e01', 'c1', 'p19', 'l3')",3728
"('i38', 'e08', 'c1', 'p28', 'l2')",3727
"('i07', 'e08', 'c5', 'p35', 'l3')",3727
"('i34', 'e08', 'c5', 'p04', 'l3')",3726
"('i38', 'e10', 'c1', 'p14', 'l1')",3726
"('i17', 'e04', 'c5', 'p06', 'l3')",3726
"('i05', 'e09', 'c1', 'p35', 'l3')",3724
"('i17', 'e08', 'c5', 'p16', 'l3')",3724
"('i38', 'e11', 'c1', 'p26', 'l2')",3722
"('i38', 'e01', 'c1', 'p02', 'l3')",3721
"('i38', 'e10', 'c4', 'p15', 'l4')",3720
"('i02', 'e04', 'c1', 'p35', 'l3')",3718
"('i02', 'e08', 'c1', 'p06', 'l3')",3718
"('i34', 'e09', 'c5', 'p35', 'l3')",3717
"('i14', 'e08', 'c5', 'p08', 'l3')",3717
"('i38', 'e09', 'c1', 'p04', 'l2')",3715
"('i38', 'e10', 'c4', 'p17', 'l3')",3715
"('i38', 'e10', 'c4', 'p13', 'l3')",3714
"('i38', 'e04', 'c1', 'p02', 'l1')",3706
"('i06', 'e10', 'c3', 'p10', 'l4')",3706
"('i02', 'e01', 'c1', 'p08', 'l3')",3705
"('i46', 'e08', 'c1', 'p03', 'l3')",3702
"('i17', 'e11', 'c5', 'p01', 'l3')",3702
"('i39', 'e04', 'c5', 'p01', 'l3')",3701
"('i38', 'e04', 'c1', 'p05', 'l1')",3699
"('i02', 'e04', 'c1', 'p22', 'l3')",3699
"('i38', 'e10', 'c4', 'p11', 'l4')",3698
"('i17', 'e08', 'c5', 'p22', 'l3')",3697
"('i17', 'e04', 'c5', 'p08', 'l3')",3692
"('i38', 'e10', 'c4', 'p02', 'l3')",3689
"('i17', 'e08', 'c5', 'p15', 'l3')",3688
"('i06', 'e10', 'c5', 'p32', 'l2')",3687
"('i38', 'e10', 'c4', 'p10', 'l2')",3685
"('i12', 'e04', 'c5', 'p01', 'l3')",3685
"('i05', 'e12', 'c1', 'p11', 'l3')",3684
"('i38', 'e10', 'c1', 'p23', 'l2')",3683
"('i14', 'e08', 'c5', 'p09', 'l3')",3678
"('i38', 'e09', 'c1', 'p02', 'l2')",3677
"('i46', 'e01', 'c1', 'p19', 'l3')",3675
"('i02', 'e09', 'c1', 'p09', 'l3')",3674
"('i34', 'e08', 'c5', 'p24', 'l3')",3673
"('i17', 'e04', 'c5', 'p23', 'l3')",3672
"('i39', 'e01', 'c5', 'p35', 'l3')",3669
"('i15', 'e04', 'c6', 'p35', 'l3')",3668
"('i06', 'e01', 'c5', 'p20', 'l3')",3662
"('i38', 'e08', 'c1', 'p25', 'l2')",3660
"('i17', 'e01', 'c5', 'p03', 'l3')",3659
"('i02', 'e04', 'c1', 'p18', 'l3')",3655
"('i15', 'e01', 'c6', 'p35', 'l3')",3654
"('i38', 'e01', 'c1', 'p09', 'l3')",3649
"('i46', 'e08', 'c1', 'p10', 'l3')",3648
"('i05', 'e01', 'c1', 'p10', 'l3')",3648
"('i38', 'e10', 'c4', 'p21', 'l4')",3647
"('i38', 'e01', 'c1', 'p14', 'l3')",3646
"('i05', 'e07', 'c1', 'p35', 'l3')",3645
"('i06', 'e10', 'c5', 'p25', 'l2')",3645
"('i06', 'e08', 'c5', 'p30', 'l2')",3644
"('i06', 'e10', 'c5', 'p33', 'l4')",3641
"('i38', 'e10', 'c4', 'p05', 'l4')",3639
"('i17', 'e09', 'c5', 'p03', 'l3')",3638
"('i34', 'e04', 'c5', 'p21', 'l3')",3638
"('i38', 'e10', 'c4', 'p16', 'l3')",3637
"('i06', 'e12', 'c5', 'p31', 'l3')",3637
"('i38', 'e04', 'c1', 'p12', 'l1')",3635
"('i34', 'e08', 'c5', 'p18', 'l3')",3634
"('i17', 'e08', 'c5', 'p07', 'l3')",3633
"('i14', 'e09', 'c5', 'p19', 'l3')",3633
"('i38', 'e08', 'c4', 'p10', 'l2')",3631
"('i34', 'e03', 'c5', 'p28', 'l3')",3630
"('i06', 'e10', 'c3', 'p35', 'l3')",3625
"('i06', 'e10', 'c3', 'p21', 'l3')",3624
"('i38', 'e09', 'c1', 'p14', 'l2')",3624
"('i31', 'e11', 'c1', 'p35', 'l3')",3621
"('i06', 'e10', 'c5', 'p28', 'l2')",3620
"('i05', 'e04', 'c1', 'p35', 'l3')",3620
"('i02', 'e01', 'c1', 'p09', 'l3')",3620
"('i38', 'e04', 'c1', 'p29', 'l1')",3619
"('i38', 'e04', 'c1', 'p24', 'l1')",3618
"('i38', 'e10', 'c4', 'p12', 'l3')",3617
"('i05', 'e09', 'c1', 'p19', 'l3')",3617
"('i38', 'e10', 'c1', 'p30', 'l3')",3615
"('i34', 'e03', 'c5', 'p08', 'l3')",3611
"('i13', 'e08', 'c5', 'p19', 'l3')",3608
"('i05', 'e12', 'c1', 'p03', 'l3')",3606
"('i38', 'e04', 'c1', 'p16', 'l1')",3605
"('i39', 'e09', 'c5', 'p35', 'l3')",3604
"('i38', 'e10', 'c1', 'p06', 'l1')",3604
"('i38', 'e08', 'c1', 'p35', 'l2')",3604
"('i38', 'e10', 'c1', 'p22', 'l2')",3603
"('i17', 'e08', 'c5', 'p18', 'l3')",3600
"('i38', 'e10', 'c1', 'p08', 'l1')",3599
"('i06', 'e05', 'c5', 'p19', 'l1')",3599
"('i38', 'e06', 'c1', 'p01', 'l3')",3599
"('i38', 'e06', 'c1', 'p03', 'l3')",3599
"('i38', 'e12', 'c1', 'p11', 'l3')",3597
"('i34', 'e03', 'c5', 'p32', 'l3')",3597
"('i38', 'e11', 'c4', 'p07', 'l2')",3596
"('i05', 'e03', 'c1', 'p19', 'l3')",3596
"('i38', 'e07', 'c1', 'p19', 'l2')",3594
"('i06', 'e05', 'c5', 'p10', 'l1')",3593
"('i06', 'e11', 'c5', 'p26', 'l2')",3592
"('i02', 'e09', 'c1', 'p22', 'l3')",3591
"('i39', 'e04', 'c5', 'p24', 'l3')",3591
"('i02', 'e01', 'c1', 'p28', 'l3')",3591
"('i16', 'e08', 'c5', 'p24', 'l3')",3589
"('i02', 'e04', 'c1', 'p01', 'l3')",3589
"('i38', 'e10', 'c4', 'p24', 'l3')",3589
"('i38', 'e09', 'c1', 'p09', 'l2')",3588
"('i34', 'e04', 'c5', 'p01', 'l3')",3587
"('i02', 'e01', 'c1', 'p22', 'l3')",3584
"('i38', 'e10', 'c4', 'p13', 'l4')",3582
"('i06', 'e09', 'c5', 'p20', 'l2')",3582
"('i38', 'e01', 'c1', 'p22', 'l3')",3580
"('i34', 'e04', 'c5', 'p17', 'l3')",3580
"('i34', 'e04', 'c5', 'p15', 'l3')",3580
"('i38', 'e10', 'c1', 'p28', 'l2')",3578
"('i02', 'e09', 'c1', 'p24', 'l3')",3576
"('i17', 'e08', 'c5', 'p04', 'l3')",3575
"('i14', 'e01', 'c5', 'p19', 'l3')",3575
"('i14', 'e11', 'c5', 'p15', 'l3')",3573
"('i06', 'e10', 'c5', 'p31', 'l1')",3571
"('i39', 'e04', 'c5', 'p12', 'l3')",3569
"('i34', 'e08', 'c5', 'p06', 'l3')",3568
"('i05', 'e08', 'c1', 'p10', 'l3')",3566
"('i38', 'e10', 'c4', 'p18', 'l3')",3565
"('i38', 'e10', 'c4', 'p17', 'l4')",3563
"('i17', 'e11', 'c5', 'p19', 'l3')",3562
"('i02', 'e01', 'c1', 'p24', 'l3')",3562
"('i38', 'e06', 'c1', 'p13', 'l3')",3562
"('i05', 'e08', 'c1', 'p19', 'l3')",3560
"('i38', 'e04', 'c1', 'p18', 'l1')",3560
"('i38', 'e06', 'c1', 'p15', 'l3')",3560
"('i48', 'e11', 'c1', 'p35', 'l3')",3559
"('i46', 'e11', 'c1', 'p10', 'l3')",3558
"('i38', 'e01', 'c1', 'p06', 'l3')",3558
"('i38', 'e11', 'c4', 'p15', 'l2')",3556
"('i38', 'e06', 'c1', 'p21', 'l3')",3556
"('i38', 'e01', 'c1', 'p08', 'l3')",3556
"('i38', 'e10', 'c1', 'p32', 'l2')",3555
"('i17', 'e01', 'c5', 'p21', 'l3')",3555
"('i05', 'e09', 'c1', 'p10', 'l3')",3555
"('i38', 'e06', 'c1', 'p11', 'l3')",3549
"('i38', 'e09', 'c1', 'p08', 'l2')",3548
"('i16', 'e04', 'c5', 'p10', 'l3')",3547
"('i38', 'e06', 'c1', 'p17', 'l3')",3547
"('i38', 'e10', 'c4', 'p09', 'l3')",3546
"('i16', 'e04', 'c5', 'p19', 'l3')",3544
"('i17', 'e04', 'c5', 'p02', 'l3')",3542
"('i06', 'e10', 'c3', 'p15', 'l4')",3542
"('i34', 'e04', 'c5', 'p11', 'l3')",3541
"('i17', 'e01', 'c5', 'p29', 'l3')",3540
"('i30', 'e09', 'c1', 'p10', 'l3')",3538
"('i06', 'e10', 'c3', 'p05', 'l3')",3537
"('i46', 'e08', 'c1', 'p11', 'l3')",3537
"('i38', 'e04', 'c1', 'p04', 'l1')",3535
"('i38', 'e12', 'c1', 'p03', 'l3')",3532
"('i38', 'e09', 'c1', 'p22', 'l2')",3531
"('i05', 'e03', 'c1', 'p10', 'l3')",3531
"('i05', 'e12', 'c1', 'p13', 'l3')",3531
"('i16', 'e08', 'c5', 'p01', 'l3')",3528
"('i05', 'e07', 'c1', 'p19', 'l3')",3527
"('i46', 'e08', 'c1', 'p01', 'l3')",3527
"('i38', 'e09', 'c1', 'p06', 'l2')",3526
"('i16', 'e08', 'c5', 'p21', 'l3')",3524
"('i17', 'e09', 'c5', 'p21', 'l3')",3523
"('i38', 'e01', 'c1', 'p32', 'l3')",3522
"('i14', 'e08', 'c5', 'p28', 'l3')",3522
"('i17', 'e01', 'c5', 'p11', 'l3')",3522
"('i38', 'e06', 'c1', 'p05', 'l3')",3522
"('i05', 'e07', 'c1', 'p10', 'l3')",3520
"('i46', 'e09', 'c1', 'p19', 'l3')",3517
"('i18', 'e01', 'c1', 'p35', 'l3')",3516
"('i42', 'e05', 'c5', 'p10', 'l3')",3515
"('i38', 'e06', 'c1', 'p07', 'l3')",3510
"('i06', 'e08', 'c3', 'p19', 'l2')",3508
"('i38', 'e10', 'c4', 'p04', 'l3')",3507
"('i38', 'e10', 'c4', 'p02', 'l4')",3506
"('i12', 'e08', 'c5', 'p11', 'l3')",3505
"('i38', 'e08', 'c1', 'p20', 'l2')",3504
"('i30', 'e01', 'c1', 'p19', 'l3')",3504
"('i05', 'e12', 'c1', 'p21', 'l3')",3502
"('i30', 'e09', 'c1', 'p19', 'l3')",3502
"('i42', 'e05', 'c5', 'p17', 'l3')",3500
"('i38', 'e12', 'c1', 'p01', 'l3')",3500
"('i34', 'e04', 'c5', 'p03', 'l3')",3500
"('i38', 'e01', 'c1', 'p23', 'l3')",3497
"('i36', 'e08', 'c5', 'p35', 'l3')",3497
"('i38', 'e10', 'c1', 'p30', 'l4')",3495
"('i34', 'e08', 'c5', 'p02', 'l3')",3495
"('i34', 'e04', 'c5', 'p16', 'l3')",3492
"('i38', 'e11', 'c4', 'p11', 'l2')",3492
"('i06', 'e10', 'c3', 'p11', 'l3')",3492
"('i06', 'e10', 'c3', 'p07', 'l3')",3491
"('i38', 'e06', 'c1', 'p12', 'l3')",3489
"('i06', 'e04', 'c5', 'p31', 'l1')",3486
"('i18', 'e09', 'c1', 'p35', 'l3')",3483
"('i38', 'e10', 'c4', 'p16', 'l4')",3482
"('i38', 'e10', 'c1', 'p23', 'l1')",3477
"('i48', 'e11', 'c1', 'p10', 'l3')",3473
"('i42', 'e05', 'c5', 'p14', 'l3')",3472
"('i12', 'e08', 'c5', 'p03', 'l3')",3472
"('i30', 'e04', 'c1', 'p19', 'l3')",3471
"('i12', 'e08', 'c5', 'p17', 'l3')",3469
"('i01', 'e08', 'c1', 'p10', 'l3')",3469
"('i23', 'e04', 'c5', 'p10', 'l3')",3469
"('i07', 'e04', 'c5', 'p35', 'l3')",3469
